OrderID,OrderDate,CustomerID,Region,Category,Quantity,UnitPrice,PaymentMethod,CustomerAge,Sales,OrderMonth,OrderYear,Weekday
2061,2024-09-14,426,South,Home & Kitchen,1,385.78,Cash,68.0,385.78,2024-09,2024,Saturday
2164,2024-10-25,21,South,Electronics,2,398.22,UPI,45.0,796.44,2024-10,2024,Friday
1304,2024-11-11,85,North,Clothing,1,52.93,Credit Card,66.0,52.93,2024-11,2024,Monday
1268,2024-07-25,403,East,Clothing,4,336.18,Credit Card,27.0,1344.72,2024-07,2024,Thursday
2558,2023-09-24,361,East,Books,8,157.77,Wallet,56.0,1262.16,2023-09,2023,Sunday
1546,2023-07-09,151,North,Sports,2,155.86,UPI,31.0,311.72,2023-07,2023,Sunday
1213,2023-01-02,71,East,Sports,1,244.67,Credit Card,54.0,244.67,2023-01,2023,Monday
1897,2023-09-30,104,West,Clothing,3,192.12,UPI,62.0,576.36,2023-09,2023,Saturday
2493,2024-03-04,190,South,Electronics,9,229.42,UPI,41.0,2064.78,2024-03,2024,Monday
2223,2023-02-24,167,East,Home & Kitchen,1,488.16,Wallet,38.0,488.16,2023-02,2023,Friday
1917,2023-02-03,420,South,Sports,8,462.49,Credit Card,55.0,3699.92,2023-02,2023,Friday
2552,2023-04-30,41,West,Clothing,3,117.89,Credit Card,46.0,353.67,2023-04,2023,Sunday
1676,2023-02-16,130,West,Books,1,390.87,Debit Card,68.0,390.87,2023-02,2023,Thursday
2290,2023-07-28,74,North,Electronics,2,481.58,Debit Card,68.0,963.16,2023-07,2023,Friday
1815,2023-02-12,113,North,Books,7,385.2,UPI,56.0,2696.4,2023-02,2023,Sunday
2266,2024-06-06,447,South,Home & Kitchen,5,201.14,Debit Card,62.0,1005.7,2024-06,2024,Thursday
1343,2023-08-08,316,East,Sports,7,257.01,Cash,58.0,1799.07,2023-08,2023,Tuesday
1550,2024-06-08,5,West,Books,6,102.14,Wallet,69.0,612.84,2024-06,2024,Saturday
2411,2023-07-19,34,West,Electronics,6,488.13,Cash,39.0,2928.78,2023-07,2023,Wednesday
2215,2024-10-05,57,East,Books,6,332.06,Debit Card,26.0,1992.36,2024-10,2024,Saturday
1967,2024-03-10,71,North,Clothing,5,347.47,Debit Card,24.0,1737.35,2024-03,2024,Sunday
2231,2023-11-24,59,East,Clothing,8,494.19,Credit Card,58.0,3953.52,2023-11,2023,Friday
1296,2024-05-24,77,East,Clothing,2,430.58,Wallet,57.0,861.16,2024-05,2024,Friday
1696,2023-12-14,79,West,Electronics,1,460.34,Debit Card,66.0,460.34,2023-12,2023,Thursday
2453,2023-12-30,67,South,Electronics,2,223.41,Credit Card,42.0,446.82,2023-12,2023,Saturday
1074,2024-12-03,73,South,Electronics,8,285.33,Wallet,26.0,2282.64,2024-12,2024,Tuesday
1606,2024-10-14,14,South,Clothing,9,335.37,Wallet,29.0,3018.33,2024-10,2024,Monday
1105,2023-03-04,76,East,Electronics,5,220.84,Wallet,26.0,1104.2,2023-03,2023,Saturday
1646,2024-04-20,308,East,Sports,3,146.2,Credit Card,58.0,438.6,2024-04,2024,Saturday
2405,2024-10-22,218,East,Books,4,372.39,Credit Card,47.0,1489.56,2024-10,2024,Tuesday
2992,2023-05-06,397,North,Books,9,431.2,Credit Card,20.0,3880.8,2023-05,2023,Saturday
2041,2024-02-26,90,West,Sports,2,209.39,Cash,38.0,418.78,2024-02,2024,Monday
1440,2023-05-07,449,North,Clothing,1,483.6,Credit Card,48.0,483.6,2023-05,2023,Sunday
2020,2023-08-17,303,East,Books,3,79.5,Cash,29.0,238.5,2023-08,2023,Thursday
1092,2023-08-05,489,North,Sports,5,477.08,Wallet,44.0,2385.4,2023-08,2023,Saturday
2113,2023-07-29,220,North,Electronics,4,113.76,Cash,28.0,455.04,2023-07,2023,Saturday
2781,2024-02-29,307,South,Clothing,1,209.32,Wallet,25.0,209.32,2024-02,2024,Thursday
1909,2023-03-08,231,West,Home & Kitchen,2,261.52,Debit Card,22.0,523.04,2023-03,2023,Wednesday
2475,2024-08-30,333,North,Electronics,7,377.73,Wallet,25.0,2644.11,2024-08,2024,Friday
1103,2024-10-09,143,North,Books,2,209.6,Cash,26.0,419.2,2024-10,2024,Wednesday
1239,2023-05-24,214,East,Clothing,3,210.88,Wallet,42.0,632.64,2023-05,2023,Wednesday
1943,2024-08-29,381,East,Books,6,218.6,Debit Card,36.0,1311.6,2024-08,2024,Thursday
2271,2024-01-31,387,South,Clothing,7,353.25,Credit Card,24.0,2472.75,2024-01,2024,Wednesday
1939,2024-05-30,101,West,Home & Kitchen,6,15.35,Cash,32.0,92.1,2024-05,2024,Thursday
2718,2024-10-20,127,East,Clothing,9,258.97,Cash,56.0,2330.73,2024-10,2024,Sunday
2182,2024-09-21,178,West,Sports,3,480.33,Wallet,67.0,1440.99,2024-09,2024,Saturday
2504,2024-02-03,154,South,Clothing,6,292.46,Credit Card,52.0,1754.76,2024-02,2024,Saturday
2670,2024-02-05,340,North,Sports,4,295.0,Cash,65.0,1180.0,2024-02,2024,Monday
1006,2024-12-01,151,South,Electronics,4,100.46,Debit Card,64.0,401.84,2024-12,2024,Sunday
2843,2024-11-30,288,North,Clothing,8,216.16,UPI,53.0,1729.28,2024-11,2024,Saturday
1966,2023-01-26,119,North,Electronics,1,304.82,Credit Card,62.0,304.82,2023-01,2023,Thursday
1019,2024-10-23,129,East,Books,2,257.44,Debit Card,56.0,514.88,2024-10,2024,Wednesday
2431,2023-05-17,289,South,Electronics,1,133.22,Credit Card,45.0,133.22,2023-05,2023,Wednesday
1122,2024-05-17,355,South,Electronics,7,123.77,UPI,63.0,866.39,2024-05,2024,Friday
1662,2024-11-15,413,North,Sports,3,227.32,Wallet,21.0,681.96,2024-11,2024,Friday
2708,2023-01-22,183,South,Sports,7,175.53,Cash,67.0,1228.71,2023-01,2023,Sunday
1275,2023-06-09,175,South,Home & Kitchen,5,361.38,Debit Card,44.0,1806.9,2023-06,2023,Friday
1434,2023-04-30,361,South,Clothing,7,25.09,Cash,43.0,175.63,2023-04,2023,Sunday
1812,2024-03-25,288,South,Home & Kitchen,7,309.38,Cash,32.0,2165.66,2024-03,2024,Monday
2301,2023-01-04,47,South,Electronics,7,402.27,Credit Card,66.0,2815.89,2023-01,2023,Wednesday
2336,2024-07-29,366,South,Books,1,67.88,Debit Card,66.0,67.88,2024-07,2024,Monday
2895,2024-02-22,176,East,Clothing,5,403.03,Wallet,63.0,2015.15,2024-02,2024,Thursday
2918,2023-11-14,363,South,Home & Kitchen,4,48.45,UPI,44.0,193.8,2023-11,2023,Tuesday
2571,2023-09-18,432,South,Clothing,4,107.38,UPI,48.0,429.52,2023-09,2023,Monday
1182,2023-12-25,452,West,Sports,7,465.29,Cash,26.0,3257.03,2023-12,2023,Monday
1185,2024-02-15,52,West,Books,4,64.27,UPI,60.0,257.08,2024-02,2024,Thursday
1407,2023-05-30,468,North,Electronics,8,51.81,Credit Card,59.0,414.48,2023-05,2023,Tuesday
1866,2024-11-22,278,East,Sports,5,457.74,Wallet,56.0,2288.7,2024-11,2024,Friday
2631,2023-12-22,429,North,Books,1,158.12,UPI,68.0,158.12,2023-12,2023,Friday
1521,2024-08-27,25,East,Electronics,4,17.23,Credit Card,21.0,68.92,2024-08,2024,Tuesday
2004,2024-08-28,19,West,Home & Kitchen,5,270.08,Debit Card,53.0,1350.4,2024-08,2024,Wednesday
1381,2023-06-25,287,East,Clothing,3,457.6,Credit Card,42.0,1372.8,2023-06,2023,Sunday
2435,2024-04-21,418,East,Sports,7,104.56,Cash,31.0,731.92,2024-04,2024,Sunday
2659,2023-12-01,449,West,Clothing,4,319.4,Credit Card,20.0,1277.6,2023-12,2023,Friday
2394,2024-09-04,226,South,Sports,7,409.35,UPI,32.0,2865.45,2024-09,2024,Wednesday
2425,2023-03-27,108,North,Clothing,9,421.51,Credit Card,33.0,3793.59,2023-03,2023,Monday
2613,2023-12-22,308,North,Sports,6,466.41,Wallet,51.0,2798.46,2023-12,2023,Friday
1428,2024-01-05,292,West,Home & Kitchen,7,185.24,UPI,36.0,1296.68,2024-01,2024,Friday
1079,2023-07-21,459,East,Clothing,7,14.96,UPI,36.0,104.72,2023-07,2023,Friday
2598,2023-09-19,65,East,Home & Kitchen,7,150.99,Debit Card,34.0,1056.93,2023-09,2023,Tuesday
2010,2024-01-11,113,West,Clothing,2,31.75,Cash,41.0,63.5,2024-01,2024,Thursday
2662,2023-05-10,109,West,Books,5,246.03,Debit Card,53.0,1230.15,2023-05,2023,Wednesday
1608,2023-06-19,229,South,Sports,3,436.42,UPI,27.0,1309.26,2023-06,2023,Monday
2810,2023-05-02,235,North,Clothing,7,9.57,UPI,47.0,66.99,2023-05,2023,Tuesday
1232,2023-05-03,47,North,Books,5,479.72,UPI,45.0,2398.6,2023-05,2023,Wednesday
2850,2023-08-31,63,East,Sports,8,160.06,Wallet,33.0,1280.48,2023-08,2023,Thursday
2058,2024-03-23,51,North,Sports,9,387.4,UPI,51.0,3486.6,2024-03,2024,Saturday
2441,2024-05-04,47,North,Electronics,6,138.98,Credit Card,35.0,833.88,2024-05,2024,Saturday
2515,2023-01-11,201,North,Books,1,248.3,UPI,44.0,248.3,2023-01,2023,Wednesday
2586,2023-02-09,451,North,Home & Kitchen,7,323.2,UPI,23.0,2262.4,2023-02,2023,Thursday
2092,2023-05-10,174,South,Home & Kitchen,6,68.84,Credit Card,49.0,413.04,2023-05,2023,Wednesday
2561,2024-09-26,86,North,Clothing,7,295.91,UPI,69.0,2071.37,2024-09,2024,Thursday
2102,2024-07-03,213,East,Home & Kitchen,4,85.01,Cash,32.0,340.04,2024-07,2024,Wednesday
2130,2024-12-26,107,West,Electronics,1,361.53,Debit Card,47.0,361.53,2024-12,2024,Thursday
2236,2023-02-20,319,East,Sports,6,227.32,Cash,38.0,1363.92,2023-02,2023,Monday
2792,2024-08-14,28,West,Sports,6,22.63,Credit Card,32.0,135.78,2024-08,2024,Wednesday
1959,2024-08-28,430,North,Sports,6,52.05,Debit Card,20.0,312.3,2024-08,2024,Wednesday
2663,2023-07-15,241,East,Electronics,7,394.74,Wallet,46.0,2763.18,2023-07,2023,Saturday
1560,2023-01-19,415,East,Clothing,5,146.68,Wallet,39.0,733.4,2023-01,2023,Thursday
1847,2023-03-19,22,South,Electronics,3,461.54,Debit Card,40.0,1384.62,2023-03,2023,Sunday
2771,2023-12-04,243,West,Books,2,215.38,Debit Card,64.0,430.76,2023-12,2023,Monday
1691,2024-02-12,264,West,Books,4,333.58,Debit Card,48.0,1334.32,2024-02,2024,Monday
2520,2024-07-17,206,South,Books,1,304.98,UPI,21.0,304.98,2024-07,2024,Wednesday
2966,2024-01-02,343,West,Electronics,4,254.02,Cash,51.0,1016.08,2024-01,2024,Tuesday
2893,2024-07-31,392,East,Books,8,449.83,UPI,38.0,3598.64,2024-07,2024,Wednesday
1437,2023-12-12,475,North,Clothing,9,152.3,UPI,65.0,1370.7,2023-12,2023,Tuesday
1491,2023-01-16,256,North,Clothing,2,229.65,Wallet,51.0,459.3,2023-01,2023,Monday
2865,2023-12-18,156,East,Sports,5,491.13,Wallet,41.0,2455.65,2023-12,2023,Monday
2630,2023-03-23,76,West,Home & Kitchen,1,215.12,Cash,47.0,215.12,2023-03,2023,Thursday
2388,2023-06-21,431,West,Sports,9,308.79,Credit Card,26.0,2779.11,2023-06,2023,Wednesday
1070,2024-01-25,169,South,Books,13,406.92,UPI,18.0,5289.96,2024-01,2024,Thursday
2573,2023-08-14,268,North,Electronics,7,211.03,UPI,69.0,1477.21,2023-08,2023,Monday
2185,2023-03-04,383,West,Home & Kitchen,3,201.83,UPI,23.0,605.49,2023-03,2023,Saturday
1012,2023-11-27,434,West,Home & Kitchen,2,164.23,Credit Card,33.0,328.46,2023-11,2023,Monday
1145,2024-07-17,304,East,Electronics,2,433.49,UPI,47.0,866.98,2024-07,2024,Wednesday
1918,2024-09-14,86,South,Home & Kitchen,6,17.07,Wallet,39.0,102.42,2024-09,2024,Saturday
2542,2023-01-20,308,North,Home & Kitchen,2,178.38,Debit Card,44.0,356.76,2023-01,2023,Friday
2452,2023-07-02,191,East,Books,7,107.01,UPI,53.0,749.07,2023-07,2023,Sunday
1640,2023-06-22,483,North,Books,1,419.28,Cash,47.0,419.28,2023-06,2023,Thursday
1177,2024-12-01,470,East,Electronics,4,15.07,Credit Card,65.0,60.28,2024-12,2024,Sunday
1995,2023-06-17,109,South,Sports,8,486.71,Credit Card,20.0,3893.68,2023-06,2023,Saturday
1441,2024-01-28,331,South,Clothing,9,265.66,Debit Card,29.0,2390.94,2024-01,2024,Sunday
1522,2024-08-24,79,North,Electronics,1,406.08,UPI,37.0,406.08,2024-08,2024,Saturday
2970,2023-11-30,354,North,Electronics,9,288.88,Cash,40.0,2599.92,2023-11,2023,Thursday
2713,2024-03-15,267,East,Home & Kitchen,6,114.66,Credit Card,21.0,687.96,2024-03,2024,Friday
2005,2023-04-05,432,North,Home & Kitchen,4,274.08,Cash,20.0,1096.32,2023-04,2023,Wednesday
2256,2023-03-26,92,North,Electronics,8,67.83,Debit Card,65.0,542.64,2023-03,2023,Sunday
2235,2024-08-01,243,North,Clothing,8,304.17,Wallet,47.0,2433.36,2024-08,2024,Thursday
2665,2023-08-30,424,West,Books,7,165.33,UPI,66.0,1157.31,2023-08,2023,Wednesday
1144,2023-08-29,482,East,Sports,3,254.61,UPI,56.0,763.83,2023-08,2023,Tuesday
1754,2023-03-19,256,North,Electronics,9,259.15,UPI,51.0,2332.35,2023-03,2023,Sunday
1520,2023-03-31,452,North,Sports,8,326.68,UPI,68.0,2613.44,2023-03,2023,Friday
1875,2023-03-19,19,North,Electronics,1,301.72,Cash,31.0,301.72,2023-03,2023,Sunday
2323,2023-01-27,417,East,Electronics,7,239.35,Wallet,40.0,1675.45,2023-01,2023,Friday
1823,2024-11-26,39,North,Home & Kitchen,1,298.53,UPI,28.0,298.53,2024-11,2024,Tuesday
1429,2024-09-27,481,East,Sports,3,321.5,Credit Card,24.0,964.5,2024-09,2024,Friday
1613,2023-01-29,62,West,Books,7,250.68,UPI,62.0,1754.76,2023-01,2023,Sunday
2506,2023-05-20,215,East,Home & Kitchen,8,89.53,UPI,38.0,716.24,2023-05,2023,Saturday
2784,2024-11-21,266,West,Clothing,4,188.87,Cash,22.0,755.48,2024-11,2024,Thursday
2033,2023-03-30,399,South,Clothing,4,402.55,Debit Card,39.0,1610.2,2023-03,2023,Thursday
1157,2023-08-31,364,West,Home & Kitchen,9,223.17,Wallet,69.0,2008.53,2023-08,2023,Thursday
1540,2024-11-19,160,East,Electronics,3,214.97,Wallet,63.0,644.91,2024-11,2024,Tuesday
2531,2023-08-14,422,South,Home & Kitchen,1,466.11,Debit Card,32.0,466.11,2023-08,2023,Monday
2461,2023-06-10,21,East,Sports,7,311.63,Debit Card,48.0,2181.41,2023-06,2023,Saturday
2291,2024-06-09,8,East,Home & Kitchen,3,67.69,UPI,39.0,203.07,2024-06,2024,Sunday
1462,2024-03-10,49,West,Home & Kitchen,2,471.38,Wallet,39.0,942.76,2024-03,2024,Sunday
1577,2024-01-31,252,West,Home & Kitchen,7,131.73,Cash,22.0,922.11,2024-01,2024,Wednesday
2363,2024-11-04,25,East,Books,5,297.26,Debit Card,50.0,1486.3,2024-11,2024,Monday
1256,2024-07-04,347,West,Home & Kitchen,3,39.88,Wallet,63.0,119.64,2024-07,2024,Thursday
1980,2023-01-01,24,West,Sports,5,227.32,Cash,22.0,1136.6,2023-01,2023,Sunday
2186,2024-12-01,490,South,Home & Kitchen,5,171.47,Cash,45.0,857.35,2024-12,2024,Sunday
2007,2023-11-14,228,North,Sports,4,196.59,Debit Card,29.0,786.36,2023-11,2023,Tuesday
2522,2024-08-06,73,North,Books,7,479.82,Cash,54.0,3358.74,2024-08,2024,Tuesday
2690,2023-03-20,192,West,Clothing,3,89.41,Credit Card,68.0,268.23,2023-03,2023,Monday
1561,2023-06-26,56,South,Clothing,1,232.75,Credit Card,37.0,232.75,2023-06,2023,Monday
1209,2024-09-16,74,East,Books,6,370.46,Wallet,35.0,2222.76,2024-09,2024,Monday
1911,2023-04-19,411,North,Home & Kitchen,2,20.26,Wallet,41.0,40.52,2023-04,2023,Wednesday
2312,2023-12-22,386,East,Clothing,9,39.15,Credit Card,67.0,352.35,2023-12,2023,Friday
1002,2024-03-11,407,West,Sports,7,311.9,UPI,21.0,2183.3,2024-03,2024,Monday
2366,2024-05-21,196,North,Sports,1,352.86,Debit Card,67.0,352.86,2024-05,2024,Tuesday
1270,2023-10-31,458,South,Home & Kitchen,1,473.16,UPI,39.0,473.16,2023-10,2023,Tuesday
1266,2023-12-12,345,North,Home & Kitchen,7,223.17,UPI,24.0,1562.19,2023-12,2023,Tuesday
1915,2023-04-21,13,South,Sports,6,247.16,Wallet,34.0,1482.96,2023-04,2023,Friday
1231,2023-07-03,362,North,Electronics,8,104.69,Wallet,33.0,837.52,2023-07,2023,Monday
2120,2023-05-13,479,West,Electronics,2,329.11,UPI,26.0,658.22,2023-05,2023,Saturday
2998,2023-07-03,273,South,Books,9,326.29,Debit Card,48.0,2936.61,2023-07,2023,Monday
1865,2023-09-10,461,West,Electronics,1,318.76,Debit Card,18.0,318.76,2023-09,2023,Sunday
2067,2023-06-06,349,East,Clothing,3,294.7,Wallet,33.0,884.1,2023-06,2023,Tuesday
1874,2023-01-28,118,East,Sports,7,234.38,UPI,45.0,1640.66,2023-01,2023,Saturday
2821,2024-02-20,223,East,Books,4,330.85,UPI,39.0,1323.4,2024-02,2024,Tuesday
1399,2023-12-20,30,South,Clothing,6,180.72,Cash,36.0,1084.32,2023-12,2023,Wednesday
2853,2024-07-20,75,West,Home & Kitchen,4,197.32,Cash,18.0,789.28,2024-07,2024,Saturday
2653,2024-03-30,218,South,Books,7,216.07,Wallet,19.0,1512.49,2024-03,2024,Saturday
1046,2024-04-29,328,East,Clothing,2,192.79,Debit Card,55.0,385.58,2024-04,2024,Monday
1162,2024-07-27,407,West,Electronics,5,294.96,Credit Card,62.0,1474.8,2024-07,2024,Saturday
1992,2024-10-11,211,South,Home & Kitchen,7,9.55,UPI,46.0,66.85,2024-10,2024,Friday
1728,2023-08-27,228,South,Books,4,498.72,Wallet,28.0,1994.88,2023-08,2023,Sunday
1630,2024-02-19,242,South,Sports,2,273.72,Debit Card,61.0,547.44,2024-02,2024,Monday
1289,2024-09-16,476,North,Home & Kitchen,4,292.58,UPI,57.0,1170.32,2024-09,2024,Monday
2614,2023-07-10,93,North,Clothing,7,361.69,Credit Card,69.0,2531.83,2023-07,2023,Monday
2060,2023-01-15,403,West,Clothing,2,411.79,Cash,61.0,823.58,2023-01,2023,Sunday
2982,2023-06-10,139,East,Home & Kitchen,3,19.35,Debit Card,30.0,58.05,2023-06,2023,Saturday
1576,2023-04-09,400,West,Electronics,5,280.93,Cash,57.0,1404.65,2023-04,2023,Sunday
1851,2023-02-16,466,North,Sports,2,465.76,UPI,21.0,931.52,2023-02,2023,Thursday
2340,2024-11-23,137,East,Home & Kitchen,9,91.14,Debit Card,34.0,820.26,2024-11,2024,Saturday
1912,2023-05-26,66,North,Books,3,440.21,Debit Card,34.0,1320.63,2023-05,2023,Friday
2255,2023-05-31,116,East,Clothing,5,5.12,Wallet,54.0,25.6,2023-05,2023,Wednesday
2834,2024-04-03,375,West,Sports,1,135.0,Credit Card,48.0,135.0,2024-04,2024,Wednesday
2723,2024-07-23,108,North,Electronics,6,454.09,Debit Card,44.0,2724.54,2024-07,2024,Tuesday
2846,2023-03-28,156,South,Books,4,265.09,Cash,33.0,1060.36,2023-03,2023,Tuesday
2736,2024-08-27,103,North,Clothing,9,345.3,Cash,48.0,3107.7,2024-08,2024,Tuesday
1933,2024-10-23,400,West,Home & Kitchen,2,161.03,Debit Card,61.0,322.06,2024-10,2024,Wednesday
2101,2023-09-11,36,North,Books,9,246.03,Debit Card,65.0,2214.27,2023-09,2023,Monday
2658,2024-07-25,362,West,Books,6,341.62,Debit Card,63.0,2049.72,2024-07,2024,Thursday
2208,2023-06-24,65,South,Sports,1,188.02,UPI,28.0,188.02,2023-06,2023,Saturday
1248,2024-02-07,121,West,Books,4,347.82,Debit Card,64.0,1391.28,2024-02,2024,Wednesday
1477,2024-09-03,436,North,Books,5,238.04,UPI,18.0,1190.2,2024-09,2024,Tuesday
2695,2024-03-05,382,West,Sports,8,273.31,Wallet,56.0,2186.48,2024-03,2024,Tuesday
1086,2024-12-02,102,West,Books,9,272.68,UPI,44.0,2454.12,2024-12,2024,Monday
1470,2024-03-28,490,South,Sports,6,472.3,Wallet,46.0,2833.8,2024-03,2024,Thursday
1226,2024-12-10,310,North,Home & Kitchen,4,418.61,Debit Card,18.0,1674.44,2024-12,2024,Tuesday
1775,2023-02-23,266,North,Books,4,346.13,Credit Card,36.0,1384.52,2023-02,2023,Thursday
1332,2023-11-10,387,South,Clothing,8,261.61,Debit Card,56.0,2092.88,2023-11,2023,Friday
1234,2023-10-21,141,North,Electronics,6,134.53,Credit Card,35.0,807.18,2023-10,2023,Saturday
1589,2023-07-05,308,South,Books,9,132.26,Debit Card,29.0,1190.34,2023-07,2023,Wednesday
1476,2024-07-04,7,East,Sports,8,230.2,Credit Card,59.0,1841.6,2024-07,2024,Thursday
2285,2023-02-28,403,East,Electronics,3,94.72,UPI,35.0,284.16,2023-02,2023,Tuesday
2896,2023-10-22,116,East,Sports,4,397.02,Credit Card,62.0,1588.08,2023-10,2023,Sunday
1600,2023-03-15,256,North,Electronics,6,239.35,Wallet,33.0,1436.1,2023-03,2023,Wednesday
1422,2023-04-13,161,West,Books,2,57.53,Cash,57.0,115.06,2023-04,2023,Thursday
2712,2024-01-17,192,West,Electronics,1,443.08,Wallet,36.0,443.08,2024-01,2024,Wednesday
1183,2024-12-10,496,North,Electronics,9,244.48,UPI,54.0,2200.32,2024-12,2024,Tuesday
1989,2024-11-20,305,South,Books,7,102.36,Debit Card,23.0,716.52,2024-11,2024,Wednesday
2001,2023-11-25,415,South,Sports,5,20.84,Cash,33.0,104.2,2023-11,2023,Saturday
2642,2023-08-21,72,South,Books,2,357.74,Debit Card,53.0,715.48,2023-08,2023,Monday
2357,2024-02-10,223,South,Clothing,7,67.27,Debit Card,55.0,470.89,2024-02,2024,Saturday
2463,2024-05-07,313,North,Books,2,218.74,Wallet,39.0,437.48,2024-05,2024,Tuesday
1050,2023-10-01,289,West,Sports,3,467.53,Credit Card,32.0,1402.59,2023-10,2023,Sunday
2903,2023-08-25,113,East,Electronics,7,208.65,UPI,44.0,1460.55,2023-08,2023,Friday
2030,2023-05-12,240,West,Clothing,6,290.63,Credit Card,31.0,1743.78,2023-05,2023,Friday
1530,2023-03-16,92,East,Home & Kitchen,2,37.47,UPI,62.0,74.94,2023-03,2023,Thursday
2259,2024-01-16,381,North,Electronics,5,120.64,UPI,64.0,603.2,2024-01,2024,Tuesday
1487,2024-03-17,466,East,Books,6,473.16,Debit Card,28.0,2838.96,2024-03,2024,Sunday
2979,2023-07-17,492,North,Clothing,7,27.22,Wallet,51.0,190.54,2023-07,2023,Monday
1498,2024-11-20,289,North,Home & Kitchen,2,98.59,UPI,20.0,197.18,2024-11,2024,Wednesday
2647,2024-03-23,153,East,Home & Kitchen,5,462.03,UPI,50.0,2310.15,2024-03,2024,Saturday
1107,2024-05-13,143,North,Electronics,9,414.82,Credit Card,30.0,3733.38,2024-05,2024,Monday
1444,2024-09-25,190,North,Electronics,3,37.87,UPI,65.0,113.61,2024-09,2024,Wednesday
2513,2023-10-29,426,North,Electronics,6,427.01,Credit Card,69.0,2562.06,2023-10,2023,Sunday
1647,2024-03-31,256,East,Electronics,7,123.41,Debit Card,66.0,863.87,2024-03,2024,Sunday
2037,2024-09-07,124,South,Sports,6,399.05,Wallet,59.0,2394.3,2024-09,2024,Saturday
2763,2024-08-06,239,South,Books,7,207.58,UPI,47.0,1453.06,2024-08,2024,Tuesday
1727,2023-08-12,366,West,Electronics,2,10.83,Wallet,67.0,21.66,2023-08,2023,Saturday
1191,2024-11-14,291,South,Home & Kitchen,13,262.51,UPI,44.0,3412.63,2024-11,2024,Thursday
2789,2023-02-15,201,South,Clothing,8,440.81,Wallet,59.0,3526.48,2023-02,2023,Wednesday
2857,2023-11-05,118,West,Home & Kitchen,2,111.3,Cash,62.0,222.6,2023-11,2023,Sunday
1283,2023-06-01,465,North,Sports,4,445.66,UPI,24.0,1782.64,2023-06,2023,Thursday
1030,2023-01-22,311,North,Sports,2,118.71,Credit Card,57.0,237.42,2023-01,2023,Sunday
1170,2024-05-20,292,South,Clothing,5,393.07,Credit Card,49.0,1965.35,2024-05,2024,Monday
2002,2024-07-03,356,South,Sports,5,470.39,Debit Card,27.0,2351.95,2024-07,2024,Wednesday
2205,2023-01-18,494,East,Home & Kitchen,5,128.73,Debit Card,64.0,643.65,2023-01,2023,Wednesday
1101,2023-12-10,89,East,Electronics,9,239.35,Cash,62.0,2154.15,2023-12,2023,Sunday
1198,2024-11-22,2,South,Electronics,1,81.65,Credit Card,43.0,81.65,2024-11,2024,Friday
1496,2024-04-19,253,North,Sports,3,249.16,UPI,33.0,747.48,2024-04,2024,Friday
2746,2024-11-23,493,West,Home & Kitchen,3,479.37,Debit Card,64.0,1438.11,2024-11,2024,Saturday
1648,2023-12-27,183,West,Home & Kitchen,8,394.55,Credit Card,27.0,3156.4,2023-12,2023,Wednesday
1988,2024-11-03,403,East,Electronics,1,72.5,UPI,48.0,72.5,2024-11,2024,Sunday
1045,2023-05-11,475,East,Books,5,90.51,Debit Card,38.0,452.55,2023-05,2023,Thursday
2963,2024-09-23,342,North,Books,3,258.21,Credit Card,40.0,774.63,2024-09,2024,Monday
1711,2024-07-11,200,West,Clothing,2,200.2,Credit Card,46.0,400.4,2024-07,2024,Thursday
1374,2024-09-30,150,North,Books,2,145.83,Wallet,26.0,291.66,2024-09,2024,Monday
1679,2024-09-06,29,North,Clothing,2,353.45,Wallet,35.0,706.9,2024-09,2024,Friday
1567,2023-09-22,99,North,Books,5,117.63,Debit Card,19.0,588.15,2023-09,2023,Friday
2673,2024-04-18,141,South,Electronics,8,331.28,UPI,67.0,2650.24,2024-04,2024,Thursday
1848,2024-12-30,348,East,Electronics,7,215.82,Credit Card,67.0,1510.74,2024-12,2024,Monday
1461,2024-10-17,239,West,Electronics,2,431.5,UPI,42.0,863.0,2024-10,2024,Thursday
2438,2024-01-07,424,East,Home & Kitchen,7,212.13,UPI,46.0,1484.91,2024-01,2024,Sunday
2156,2023-07-29,154,North,Sports,3,413.98,Debit Card,35.0,1241.94,2023-07,2023,Saturday
1040,2024-11-17,136,South,Books,9,210.95,Cash,52.0,1898.55,2024-11,2024,Sunday
1435,2024-08-26,341,South,Clothing,7,457.3,UPI,19.0,3201.1,2024-08,2024,Monday
1974,2024-12-24,336,West,Electronics,3,239.35,Wallet,32.0,718.05,2024-12,2024,Tuesday
2240,2024-02-22,391,West,Books,2,252.31,Credit Card,25.0,504.62,2024-02,2024,Thursday
2008,2023-08-24,350,East,Books,2,325.38,Credit Card,61.0,650.76,2023-08,2023,Thursday
2580,2024-03-29,255,North,Books,8,338.39,Wallet,48.0,2707.12,2024-03,2024,Friday
2591,2023-04-25,393,North,Electronics,1,451.24,Cash,45.0,451.24,2023-04,2023,Tuesday
2787,2024-02-05,51,West,Clothing,7,105.75,Wallet,28.0,740.25,2024-02,2024,Monday
2499,2023-10-20,369,East,Books,6,60.98,Cash,41.0,365.88,2023-10,2023,Friday
1457,2024-08-03,101,South,Clothing,6,370.38,Cash,20.0,2222.28,2024-08,2024,Saturday
2836,2023-07-27,437,North,Books,5,373.3,Debit Card,63.0,1866.5,2023-07,2023,Thursday
1261,2024-02-19,19,East,Clothing,1,233.13,Debit Card,19.0,233.13,2024-02,2024,Monday
